Word,PosTag,NamedEntity,PreviousPosTag,PreviousWord,NextPosTag,NextWord
4,CD,O,CD,1,CD,5
5,CD,O,CD,4,CD,2
2,CD,O,CD,5,None,None
Derby,NNP,I-ORG,None,None,CD,3
3,CD,O,NNP,Derby,CD,0
0,CD,O,CD,3,CD,2
2,CD,O,CD,0,CD,1
1,CD,O,CD,2,CD,4
4,CD,O,CD,1,CD,6
6,CD,O,CD,4,CD,2
2,CD,O,CD,6,None,None
Leeds,NNS,I-ORG,None,None,CD,2
2,CD,O,NNS,Leeds,CD,0
0,CD,O,CD,2,CD,1
1,CD,O,CD,0,CD,1
1,CD,O,CD,1,CD,3
3,CD,O,CD,1,CD,5
5,CD,O,CD,3,CD,1
1,CD,O,CD,5,None,None
Southampton,NN,I-ORG,None,None,CD,3
3,CD,O,NN,Southampton,CD,0
0,CD,O,CD,3,CD,1
1,CD,O,CD,0,CD,2
2,CD,O,CD,1,CD,2
2,CD,O,CD,2,CD,4
4,CD,O,CD,2,CD,1
1,CD,O,CD,4,None,None
Blackburn,VBN,I-ORG,None,None,CD,3
3,CD,O,VBN,Blackburn,CD,0
0,CD,O,CD,3,CD,1
1,CD,O,CD,0,CD,2
2,CD,O,CD,1,CD,2
2,CD,O,CD,2,CD,5
5,CD,O,CD,2,CD,1
1,CD,O,CD,5,None,None
Coventry,NNP,I-ORG,None,None,CD,3
3,CD,O,NNP,Coventry,CD,0
0,CD,O,CD,3,CD,1
1,CD,O,CD,0,CD,2
2,CD,O,CD,1,CD,1
1,CD,O,CD,2,CD,6
6,CD,O,CD,1,CD,1
1,CD,O,CD,6,None,None
Wimbledon,NN,I-ORG,None,None,CD,2
2,CD,O,NN,Wimbledon,CD,0
0,CD,O,CD,2,CD,0
0,CD,O,CD,0,CD,2
2,CD,O,CD,0,CD,0
0,CD,O,CD,2,CD,5
5,CD,O,CD,0,CD,0
0,CD,O,CD,5,None,None
Division,NN,O,None,None,CD,one
one,CD,O,NN,Division,None,None
Barnsley,NNP,I-ORG,None,None,CD,3
3,CD,O,NNP,Barnsley,NNP,Huddersfield
Huddersfield,NNP,I-ORG,CD,3,CD,1
1,CD,O,NNP,Huddersfield,None,None
Standings,NNS,O,None,None,:,:
:,:,O,NNS,Standings,None,None
Bolton,NNP,I-ORG,None,None,CD,3
3,CD,O,NNP,Bolton,CD,2
2,CD,O,CD,3,CD,1
1,CD,O,CD,2,CD,0
0,CD,O,CD,1,CD,5
5,CD,O,CD,0,CD,2
2,CD,O,CD,5,CD,7
7,CD,O,CD,2,None,None
Barnsley,NNP,I-ORG,None,None,CD,2
2,CD,O,NNP,Barnsley,CD,2
2,CD,O,CD,2,CD,0
0,CD,O,CD,2,CD,0
0,CD,O,CD,0,CD,5
5,CD,O,CD,0,CD,2
2,CD,O,CD,5,CD,6
6,CD,O,CD,2,None,None
Wolverhampton,NN,I-ORG,None,None,CD,2
2,CD,O,NN,Wolverhampton,CD,2
2,CD,O,CD,2,CD,0
0,CD,O,CD,2,CD,0
0,CD,O,CD,0,CD,4
4,CD,O,CD,0,CD,1
1,CD,O,CD,4,CD,6
6,CD,O,CD,1,None,None
Queens,NNP,I-ORG,None,None,NNP,Park
Park,NNP,I-ORG,NNP,Queens,NNPS,Rangers
Rangers,NNPS,I-ORG,NNP,Park,CD,2
2,CD,O,NNPS,Rangers,CD,2
2,CD,O,CD,2,CD,0
0,CD,O,CD,2,CD,0
0,CD,O,CD,0,CD,4
4,CD,O,CD,0,CD,2
2,CD,O,CD,4,CD,6
6,CD,O,CD,2,None,None
Stoke,VB,I-ORG,None,None,CD,2
2,CD,O,VB,Stoke,CD,2
2,CD,O,CD,2,CD,0
0,CD,O,CD,2,CD,0
0,CD,O,CD,0,CD,4
4,CD,O,CD,0,CD,2
2,CD,O,CD,4,CD,6
6,CD,O,CD,2,None,None
Birmingham,NNP,I-ORG,None,None,CD,2
2,CD,O,NNP,Birmingham,CD,1
1,CD,O,CD,2,CD,1
1,CD,O,CD,1,CD,0
0,CD,O,CD,1,CD,5
5,CD,O,CD,0,CD,4
4,CD,O,CD,5,CD,4
4,CD,O,CD,4,None,None
Tranmere,NN,I-ORG,None,None,CD,2
2,CD,O,NN,Tranmere,CD,1
1,CD,O,CD,2,CD,1
1,CD,O,CD,1,CD,0
0,CD,O,CD,1,CD,4
4,CD,O,CD,0,CD,3
3,CD,O,CD,4,CD,4
4,CD,O,CD,3,None,None
Oxford,NNP,I-ORG,None,None,CD,2
2,CD,O,NNP,Oxford,CD,1
1,CD,O,CD,2,CD,0
0,CD,O,CD,1,CD,1
1,CD,O,CD,0,CD,6
6,CD,O,CD,1,CD,2
2,CD,O,CD,6,CD,3
3,CD,O,CD,2,None,None
Ipswich,NNP,I-ORG,None,None,CD,2
2,CD,O,NNP,Ipswich,CD,1
1,CD,O,CD,2,CD,0
0,CD,O,CD,1,CD,1
1,CD,O,CD,0,CD,5
5,CD,O,CD,1,CD,3
3,CD,O,CD,5,CD,3
3,CD,O,CD,3,None,None
Bradford,NNP,I-ORG,None,None,CD,2
2,CD,O,NNP,Bradford,CD,1
1,CD,O,CD,2,CD,0
0,CD,O,CD,1,CD,1
1,CD,O,CD,0,CD,3
3,CD,O,CD,1,CD,2
2,CD,O,CD,3,CD,3
3,CD,O,CD,2,None,None
Crystal,NNP,I-ORG,None,None,NNP,Palace
Palace,NNP,I-ORG,NNP,Crystal,CD,2
2,CD,O,NNP,Palace,CD,1
1,CD,O,CD,2,CD,0
0,CD,O,CD,1,CD,1
1,CD,O,CD,0,CD,3
3,CD,O,CD,1,CD,2
2,CD,O,CD,3,CD,3
3,CD,O,CD,2,None,None
Huddersfield,VBN,I-ORG,None,None,CD,2
2,CD,O,VBN,Huddersfield,CD,1
1,CD,O,CD,2,CD,0
0,CD,O,CD,1,CD,1
1,CD,O,CD,0,CD,3
3,CD,O,CD,1,CD,3
3,CD,O,CD,3,CD,3
3,CD,O,CD,3,None,None
Norwich,NNP,I-ORG,None,None,CD,2
2,CD,O,NNP,Norwich,CD,1
1,CD,O,CD,2,CD,0
0,CD,O,CD,1,CD,1
1,CD,O,CD,0,CD,3
3,CD,O,CD,1,CD,3
3,CD,O,CD,3,CD,3
3,CD,O,CD,3,None,None
Reading,VBG,I-ORG,None,None,CD,2
2,CD,O,VBG,Reading,CD,1
1,CD,O,CD,2,CD,0
0,CD,O,CD,1,CD,1
1,CD,O,CD,0,CD,3
3,CD,O,CD,1,CD,5
5,CD,O,CD,3,CD,3
3,CD,O,CD,5,None,None
Manchester,NNP,I-ORG,None,None,NNP,City
City,NNP,I-ORG,NNP,Manchester,CD,3
3,CD,O,NNP,City,CD,1
1,CD,O,CD,3,CD,0
0,CD,O,CD,1,CD,2
2,CD,O,CD,0,CD,2
2,CD,O,CD,2,CD,3
3,CD,O,CD,2,CD,3
3,CD,O,CD,3,None,None
Port,NNP,I-ORG,None,None,NNP,Vale
Vale,NNP,I-ORG,NNP,Port,CD,2
2,CD,O,NNP,Vale,CD,0
0,CD,O,CD,2,CD,2
2,CD,O,CD,0,CD,0
0,CD,O,CD,2,CD,2
2,CD,O,CD,0,CD,2
2,CD,O,CD,2,CD,2
2,CD,O,CD,2,None,None
Sheffield,NNP,I-ORG,None,None,NNP,United
United,NNP,I-ORG,NNP,Sheffield,CD,2
2,CD,O,NNP,United,CD,0
0,CD,O,CD,2,CD,1
1,CD,O,CD,0,CD,1
1,CD,O,CD,1,CD,4
4,CD,O,CD,1,CD,5
5,CD,O,CD,4,CD,1
1,CD,O,CD,5,None,None
West,NNP,I-ORG,None,None,NNP,Bromwich
Bromwich,NNP,I-ORG,NNP,West,CD,2
2,CD,O,NNP,Bromwich,CD,0
0,CD,O,CD,2,CD,1
1,CD,O,CD,0,CD,1
1,CD,O,CD,1,CD,2
2,CD,O,CD,1,CD,3
3,CD,O,CD,2,CD,1
1,CD,O,CD,3,None,None
Charlton,NNP,I-ORG,None,None,CD,2
2,CD,O,NNP,Charlton,CD,0
0,CD,O,CD,2,CD,1
1,CD,O,CD,0,CD,1
1,CD,O,CD,1,CD,1
1,CD,O,CD,1,CD,3
3,CD,O,CD,1,CD,1
1,CD,O,CD,3,None,None
Swindon,NN,I-ORG,None,None,CD,2
2,CD,O,NN,Swindon,CD,0
0,CD,O,CD,2,CD,1
1,CD,O,CD,0,CD,1
1,CD,O,CD,1,CD,1
1,CD,O,CD,1,CD,3
3,CD,O,CD,1,CD,1
1,CD,O,CD,3,None,None
Southend,NNP,I-ORG,None,None,CD,2
2,CD,O,NNP,Southend,CD,0
0,CD,O,CD,2,CD,1
1,CD,O,CD,0,CD,1
1,CD,O,CD,1,CD,1
1,CD,O,CD,1,CD,6
6,CD,O,CD,1,CD,1
1,CD,O,CD,6,None,None
Grimsby,RB,I-ORG,None,None,CD,2
2,CD,O,RB,Grimsby,CD,0
0,CD,O,CD,2,CD,0
0,CD,O,CD,0,CD,2
2,CD,O,CD,0,CD,3
3,CD,O,CD,2,CD,6
6,CD,O,CD,3,CD,0
0,CD,O,CD,6,None,None
Oldham,NNP,I-ORG,None,None,CD,2
2,CD,O,NNP,Oldham,CD,0
0,CD,O,CD,2,CD,0
0,CD,O,CD,0,CD,2
2,CD,O,CD,0,CD,2
2,CD,O,CD,2,CD,5
5,CD,O,CD,2,CD,0
0,CD,O,CD,5,None,None
Portsmouth,NNP,I-ORG,None,None,CD,2
2,CD,O,NNP,Portsmouth,CD,0
0,CD,O,CD,2,CD,0
0,CD,O,CD,0,CD,2
2,CD,O,CD,0,CD,2
2,CD,O,CD,2,CD,5
5,CD,O,CD,2,CD,0
0,CD,O,CD,5,None,None
-DOCSTART-,-X-,O,-X-,-DOCSTART-,None,None
CRICKET,NNP,O,None,None,:,-
-,:,O,NNP,CRICKET,NNP,ENGLAND
ENGLAND,NNP,I-LOC,:,-,NNP,V
V,NNP,O,NNP,ENGLAND,NNP,PAKISTAN
PAKISTAN,NNP,I-LOC,NNP,V,NNP,FINAL
FINAL,NNP,O,NNP,PAKISTAN,NNP,TEST
TEST,NNP,O,NNP,FINAL,NNP,SCOREBOARD
SCOREBOARD,NNP,O,NNP,TEST,.,.
.,.,O,NNP,SCOREBOARD,None,None
LONDON,NNP,I-LOC,None,None,CD,1996-08-25
1996-08-25,CD,O,NNP,LONDON,None,None
Scoreboard,RB,O,None,None,IN,on
on,IN,O,RB,Scoreboard,DT,the
the,DT,O,IN,on,JJ,fourth
fourth,JJ,O,DT,the,NN,day
day,NN,O,JJ,fourth,IN,of
of,IN,O,NN,day,None,None
the,DT,O,None,None,JJ,third
third,JJ,O,DT,the,CC,and
and,CC,O,JJ,third,JJ,final
final,JJ,O,CC,and,NN,test
test,NN,O,JJ,final,IN,between
between,IN,O,NN,test,NNP,England
England,NNP,I-LOC,IN,between,CC,and
and,CC,O,NNP,England,NNP,Pakistan
Pakistan,NNP,I-LOC,CC,and,IN,at
at,IN,O,NNP,Pakistan,DT,The
The,DT,O,IN,at,None,None
Oval,JJ,I-LOC,None,None,IN,on
on,IN,O,JJ,Oval,NNP,Sunday
Sunday,NNP,O,IN,on,:,:
:,:,O,NNP,Sunday,None,None
England,NNP,I-LOC,None,None,RB,first
first,RB,O,NNP,England,NN,innings
innings,NN,O,RB,first,CD,326
326,CD,O,NN,innings,(,(
(,(,O,CD,326,NNP,J.
J.,NNP,I-PER,(,(,NNP,Crawley
Crawley,NNP,I-PER,NNP,J.,CD,106
106,CD,O,NNP,Crawley,",",","
",",",",O,CD,106,NNP,G.
G.,NNP,I-PER,",",",",NNP,Thorpe
Thorpe,NNP,I-PER,NNP,G.,CD,54
54,CD,O,NNP,Thorpe,:,;
;,:,O,CD,54,NNP,Waqar
Waqar,NNP,I-PER,:,;,None,None
Younis,NNP,I-PER,None,None,CD,4-95
4-95,CD,O,NNP,Younis,),)
),),O,CD,4-95,None,None
Pakistan,NNP,I-LOC,None,None,RB,first
first,RB,O,NNP,Pakistan,NN,innings
innings,NN,O,RB,first,(,(
(,(,O,NN,innings,JJ,overnight
overnight,JJ,O,(,(,RB,339-4
339-4,RB,O,JJ,overnight,),)
),),O,RB,339-4,None,None
Saeed,NNP,I-PER,None,None,NNP,Anwar
Anwar,NNP,I-PER,NNP,Saeed,SYM,c
c,SYM,O,NNP,Anwar,NNP,Croft
Croft,NNP,I-PER,SYM,c,SYM,b
b,SYM,O,NNP,Croft,NN,Cork
Cork,NN,I-PER,SYM,b,CD,176
176,CD,O,NN,Cork,None,None
Aamir,NNP,I-PER,None,None,NNP,Sohail
Sohail,NNP,I-PER,NNP,Aamir,SYM,c
c,SYM,O,NNP,Sohail,NNP,Cork
Cork,NNP,I-PER,SYM,c,SYM,b
b,SYM,O,NNP,Cork,NNP,Croft
Croft,NNP,I-PER,SYM,b,CD,46
46,CD,O,NNP,Croft,None,None
Ijaz,NNP,I-PER,None,None,NNP,Ahmed
Ahmed,NNP,I-PER,NNP,Ijaz,SYM,c
c,SYM,O,NNP,Ahmed,NNP,Stewart
Stewart,NNP,I-PER,SYM,c,SYM,b
b,SYM,O,NNP,Stewart,RB,Mullally
Mullally,RB,I-PER,SYM,b,CD,61
61,CD,O,RB,Mullally,None,None
Inzamam-ul-Haq,JJ,I-PER,None,None,SYM,c
c,SYM,O,JJ,Inzamam-ul-Haq,NNP,Hussain
Hussain,NNP,I-PER,SYM,c,SYM,b
b,SYM,O,NNP,Hussain,RB,Mullally
Mullally,RB,I-PER,SYM,b,CD,35
35,CD,O,RB,Mullally,None,None
Salim,NNP,I-PER,None,None,NNP,Malik
Malik,NNP,I-PER,NNP,Salim,RB,not
not,RB,O,NNP,Malik,IN,out
out,IN,O,RB,not,CD,100
100,CD,O,IN,out,None,None
Asif,NNP,I-PER,None,None,NNP,Mujtaba
Mujtaba,NNP,I-PER,NNP,Asif,VBP,run
run,VBP,O,NNP,Mujtaba,RP,out
out,RP,O,VBP,run,CD,13
13,CD,O,RP,out,None,None
Wasim,NNP,I-PER,None,None,NNP,Akram
Akram,NNP,I-PER,NNP,Wasim,NN,st
st,NN,O,NNP,Akram,NNP,Stewart
Stewart,NNP,I-PER,NN,st,SYM,b
b,SYM,O,NNP,Stewart,NNP,Croft
Croft,NNP,I-PER,SYM,b,CD,40
40,CD,O,NNP,Croft,None,None
Moin,NNP,I-PER,None,None,NNP,Khan
Khan,NNP,I-PER,NNP,Moin,SYM,b
b,SYM,O,NNP,Khan,NNP,Salisbury
Salisbury,NNP,I-PER,SYM,b,CD,23
23,CD,O,NNP,Salisbury,None,None
Mushtaq,NNP,I-PER,None,None,NNP,Ahmed
Ahmed,NNP,I-PER,NNP,Mushtaq,SYM,c
c,SYM,O,NNP,Ahmed,NNP,Crawley
Crawley,NNP,I-PER,SYM,c,SYM,b
b,SYM,O,NNP,Crawley,RB,Mullally
Mullally,RB,I-PER,SYM,b,CD,2
2,CD,O,RB,Mullally,None,None
Waqar,NNP,I-PER,None,None,NNP,Younis
Younis,NNP,I-PER,NNP,Waqar,RB,not
not,RB,O,NNP,Younis,IN,out
out,IN,O,RB,not,CD,0
0,CD,O,IN,out,None,None
Extras,NNS,O,None,None,(,(
(,(,O,NNS,Extras,CD,b-4
b-4,CD,O,(,(,CD,lb-5
lb-5,CD,O,CD,b-4,CD,nb-16
nb-16,CD,O,CD,lb-5,),)
),),O,CD,nb-16,CD,25
25,CD,O,),),None,None
Total,JJ,O,None,None,(,(
(,(,O,JJ,Total,IN,for
for,IN,O,(,(,CD,eight
eight,CD,O,IN,for,NNS,wickets
wickets,NNS,O,CD,eight,",",","
",",",",O,NNS,wickets,VBD,declared
declared,VBD,O,",",",",),)
),),O,VBD,declared,CD,521
521,CD,O,),),None,None
Fall,NN,O,None,None,IN,of
of,IN,O,NN,Fall,NN,wickets
wickets,NN,O,IN,of,:,:
:,:,O,NN,wickets,CD,1-106
1-106,CD,O,:,:,CD,2-239
2-239,CD,O,CD,1-106,CD,3-334
3-334,CD,O,CD,2-239,CD,4-334
4-334,CD,O,CD,3-334,CD,5-365
5-365,CD,O,CD,4-334,CD,6-440
6-440,CD,O,CD,5-365,CD,7-502
7-502,CD,O,CD,6-440,None,None
8-519,CD,O,CD,8-519,None,None
Did,VBD,O,None,None,RB,not
not,RB,O,VBD,Did,VB,bat
bat,VB,O,RB,not,:,:
:,:,O,VB,bat,NNP,Mohammad
Mohammad,NNP,I-PER,:,:,NNP,Akam
Akam,NNP,I-PER,NNP,Mohammad,None,None
Bowling,NNP,O,None,None,:,:
:,:,O,NNP,Bowling,NNP,Lewis
Lewis,NNP,I-PER,:,:,CD,23-3-112-0
23-3-112-0,CD,O,NNP,Lewis,",",","
",",",",O,CD,23-3-112-0,NNP,Mullally
Mullally,NNP,I-PER,",",",",CD,37.1-7-97-3
37.1-7-97-3,CD,O,NNP,Mullally,",",","
",",",",O,CD,37.1-7-97-3,JJ,Croft
Croft,JJ,I-PER,",",",",None,None
47-10-116-2,CD,O,None,None,",",","
",",",",O,CD,47-10-116-2,NNP,Cork
Cork,NNP,I-PER,",",",",CD,23-5-71-1
23-5-71-1,CD,O,NNP,Cork,",",","
",",",",O,CD,23-5-71-1,NNP,Salisbury
Salisbury,NNP,I-PER,",",",",NNP,29-3-116-1
29-3-116-1,NNP,O,NNP,Salisbury,None,None
England,NNP,I-LOC,None,None,JJ,second
second,JJ,O,NNP,England,NN,innings
innings,NN,O,JJ,second,None,None
M.,NNP,I-PER,None,None,NNP,Atherton
Atherton,NNP,I-PER,NNP,M.,RB,not
not,RB,O,NNP,Atherton,IN,out
out,IN,O,RB,not,CD,26
26,CD,O,IN,out,None,None
A.,NNP,I-PER,None,None,NNP,Stewart
Stewart,NNP,I-PER,NNP,A.,RB,not
not,RB,O,NNP,Stewart,IN,out
out,IN,O,RB,not,CD,40
40,CD,O,IN,out,None,None
Extras,NNS,O,None,None,(,(
(,(,O,NNS,Extras,CD,nb-8
nb-8,CD,O,(,(,),)
),),O,CD,nb-8,CD,8
8,CD,O,),),None,None
Total,JJ,O,None,None,(,(
(,(,O,JJ,Total,IN,for
for,IN,O,(,(,DT,no
no,DT,O,IN,for,NN,wicket
wicket,NN,O,DT,no,),)
),),O,NN,wicket,CD,74
74,CD,O,),),None,None
Bowling,NNP,O,None,None,(,(
(,(,O,NNP,Bowling,TO,to
to,TO,O,(,(,VB,date
date,VB,O,TO,to,),)
),),O,VB,date,:,:
:,:,O,),),NNP,Wasim
Wasim,NNP,I-PER,:,:,NNP,Akram
Akram,NNP,I-PER,NNP,Wasim,CD,7-0-35-0
7-0-35-0,CD,O,NNP,Akram,",",","
",",",",O,CD,7-0-35-0,NNP,Waqar
Waqar,NNP,I-PER,",",",",NNP,Younis
Younis,NNP,I-PER,NNP,Waqar,None,None
7-1-24-0,NNP,O,None,None,",",","
",",",",O,NNP,7-1-24-0,NNP,Mushtaq
Mushtaq,NNP,I-PER,",",",",NNP,Ahmed
Ahmed,NNP,I-PER,NNP,Mushtaq,CD,7-2-11-0
7-2-11-0,CD,O,NNP,Ahmed,",",","
",",",",O,CD,7-2-11-0,NNP,Aamir
Aamir,NNP,I-PER,",",",",NNP,Sohail
Sohail,NNP,I-PER,NNP,Aamir,CD,2-1-4-0
2-1-4-0,CD,O,NNP,Sohail,None,None
-DOCSTART-,-X-,O,-X-,-DOCSTART-,None,None
CRICKET,NNP,O,None,None,:,-
-,:,O,NNP,CRICKET,NNP,PAKISTAN
PAKISTAN,NNP,I-LOC,:,-,NNP,DECLARE
DECLARE,NNP,O,NNP,PAKISTAN,NNP,FIRST
FIRST,NNP,O,NNP,DECLARE,NNP,INNINGS
INNINGS,NNP,O,NNP,FIRST,NNP,AT
AT,NNP,O,NNP,INNINGS,NNP,521-8
521-8,NNP,O,NNP,AT,.,.
.,.,O,NNP,521-8,None,None
LONDON,NNP,I-LOC,None,None,CD,1996-08-25
1996-08-25,CD,O,NNP,LONDON,None,None
Pakistan,NNP,I-LOC,None,None,VBD,declared
declared,VBD,O,NNP,Pakistan,PRP$,their
their,PRP$,O,VBD,declared,JJ,first
first,JJ,O,PRP$,their,None,None
innings,NN,O,None,None,IN,at
at,IN,O,NN,innings,CD,521-8
521-8,CD,O,IN,at,IN,on
on,IN,O,CD,521-8,DT,the
the,DT,O,IN,on,JJ,fourth
fourth,JJ,O,DT,the,NN,day
day,NN,O,JJ,fourth,IN,of
of,IN,O,NN,day,DT,the
the,DT,O,IN,of,JJ,third
third,JJ,O,DT,the,CC,and
and,CC,O,JJ,third,JJ,final
final,JJ,O,CC,and,NN,test
test,NN,O,JJ,final,None,None
against,IN,O,None,None,NNP,England
England,NNP,I-LOC,IN,against,IN,at
at,IN,O,NNP,England,DT,The
The,DT,I-LOC,IN,at,JJ,Oval
Oval,JJ,I-LOC,DT,The,IN,on
on,IN,O,JJ,Oval,NNP,Sunday
Sunday,NNP,O,IN,on,.,.
.,.,O,NNP,Sunday,None,None
Scores,NNS,O,None,None,:,:
:,:,O,NNS,Scores,NNP,England
England,NNP,I-LOC,:,:,CD,326
326,CD,O,NNP,England,:,;
;,:,O,CD,326,NNP,Pakistan
Pakistan,NNP,I-LOC,:,;,NNP,521-8
521-8,NNP,O,NNP,Pakistan,.,.
.,.,O,NNP,521-8,None,None
-DOCSTART-,-X-,O,-X-,-DOCSTART-,None,None
SOCCER,NN,O,None,None,:,-
-,:,O,NN,SOCCER,NNP,SCOTTISH
SCOTTISH,NNP,I-MISC,:,-,NNPS,PREMIER
PREMIER,NNPS,O,NNP,SCOTTISH,NNP,DIVISION
DIVISION,NNP,O,NNPS,PREMIER,NNP,RESULT
RESULT,NNP,O,NNP,DIVISION,SYM,/
/,SYM,O,NNP,RESULT,NNS,STANDINGS
STANDINGS,NNS,O,SYM,/,.,.
.,.,O,NNS,STANDINGS,None,None
GLASGOW,NNP,I-LOC,None,None,CD,1996-08-25
1996-08-25,CD,O,NNP,GLASGOW,None,None
Result,NN,O,None,None,IN,of
of,IN,O,NN,Result,DT,a
a,DT,O,IN,of,JJ,Scottish
Scottish,JJ,I-MISC,DT,a,NN,premier
premier,NN,O,JJ,Scottish,None,None
division,NN,O,None,None,NN,soccer
soccer,NN,O,NN,division,NN,match
match,NN,O,NN,soccer,IN,on
on,IN,O,NN,match,NNP,Sunday
Sunday,NNP,O,IN,on,:,:
:,:,O,NNP,Sunday,None,None
Aberdeen,NNP,I-ORG,None,None,CD,4
4,CD,O,NNP,Aberdeen,NNPS,Hearts
Hearts,NNPS,I-ORG,CD,4,CD,0
0,CD,O,NNPS,Hearts,None,None
Standings,NNS,O,None,None,(,(
(,(,O,NNS,Standings,VBN,tabulated
tabulated,VBN,O,(,(,IN,under
under,IN,O,VBN,tabulated,JJ,played
played,JJ,O,IN,under,",",","
",",",",O,JJ,played,VBD,won
won,VBD,O,",",",",",",","
",",",",O,VBD,won,VBN,drawn
drawn,VBN,O,",",",",",",","
",",",",O,VBN,drawn,VBD,lost
lost,VBD,O,",",",",",",","
",",",",O,VBD,lost,NNS,goals
goals,NNS,O,",",",",None,None
for,IN,O,None,None,",",","
",",",",O,IN,for,RB,against
against,RB,O,",",",",",",","
",",",",O,RB,against,VBZ,points
points,VBZ,O,",",",",),)
),),O,VBZ,points,:,:
:,:,O,),),None,None
Rangers,NNPS,I-ORG,None,None,CD,3
3,CD,O,NNPS,Rangers,CD,3
3,CD,O,CD,3,CD,0
0,CD,O,CD,3,CD,0
0,CD,O,CD,0,CD,7
7,CD,O,CD,0,CD,2
2,CD,O,CD,7,CD,9
9,CD,O,CD,2,None,None
Celtic,NNP,I-ORG,None,None,CD,3
3,CD,O,NNP,Celtic,CD,2
2,CD,O,CD,3,CD,1
1,CD,O,CD,2,CD,0
0,CD,O,CD,1,CD,9
9,CD,O,CD,0,CD,4
4,CD,O,CD,9,CD,7
7,CD,O,CD,4,None,None
Aberdeen,NNP,I-ORG,None,None,CD,3
3,CD,O,NNP,Aberdeen,CD,1
1,CD,O,CD,3,CD,2
2,CD,O,CD,1,CD,0
0,CD,O,CD,2,CD,8
8,CD,O,CD,0,CD,4
4,CD,O,CD,8,CD,5
5,CD,O,CD,4,None,None
Motherwell,NNP,I-ORG,None,None,CD,3
3,CD,O,NNP,Motherwell,CD,1
1,CD,O,CD,3,CD,2
2,CD,O,CD,1,CD,0
0,CD,O,CD,2,CD,6
6,CD,O,CD,0,CD,3
3,CD,O,CD,6,CD,5
5,CD,O,CD,3,None,None
Hibernian,NN,I-ORG,None,None,CD,3
3,CD,O,NN,Hibernian,CD,1
1,CD,O,CD,3,CD,1
1,CD,O,CD,1,CD,1
1,CD,O,CD,1,CD,2
2,CD,O,CD,1,CD,2
2,CD,O,CD,2,CD,4
4,CD,O,CD,2,None,None
Hearts,NNPS,I-ORG,None,None,CD,2
2,CD,O,NNPS,Hearts,CD,1
1,CD,O,CD,2,CD,0
0,CD,O,CD,1,CD,1
1,CD,O,CD,0,CD,3
3,CD,O,CD,1,CD,6
6,CD,O,CD,3,CD,3
3,CD,O,CD,6,None,None
Kilmarnock,NN,I-ORG,None,None,CD,3
3,CD,O,NN,Kilmarnock,CD,1
1,CD,O,CD,3,CD,0
0,CD,O,CD,1,CD,2
2,CD,O,CD,0,CD,5
5,CD,O,CD,2,CD,7
7,CD,O,CD,5,CD,3
3,CD,O,CD,7,None,None
Dundee,NNP,I-ORG,None,None,NNP,United
United,NNP,I-ORG,NNP,Dundee,CD,3
3,CD,O,NNP,United,CD,0
0,CD,O,CD,3,CD,1
1,CD,O,CD,0,CD,2
2,CD,O,CD,1,CD,1
1,CD,O,CD,2,CD,3
3,CD,O,CD,1,CD,1
1,CD,O,CD,3,None,None
Dunfermline,NN,I-ORG,None,None,CD,2
2,CD,O,NN,Dunfermline,CD,0
0,CD,O,CD,2,CD,1
1,CD,O,CD,0,CD,1
1,CD,O,CD,1,CD,2
2,CD,O,CD,1,CD,5
5,CD,O,CD,2,CD,1
1,CD,O,CD,5,None,None
Raith,NNS,I-ORG,None,None,CD,3
3,CD,O,NNS,Raith,CD,0
0,CD,O,CD,3,CD,0
0,CD,O,CD,0,CD,3
3,CD,O,CD,0,CD,1
1,CD,O,CD,3,CD,8
8,CD,O,CD,1,CD,0
0,CD,O,CD,8,None,None
-DOCSTART-,-X-,O,-X-,-DOCSTART-,None,None
CRICKET,NNP,O,None,None,:,-
-,:,O,NNP,CRICKET,NNP,PAKISTAN
PAKISTAN,NNP,I-LOC,:,-,NNP,473-6
473-6,NNP,O,NNP,PAKISTAN,NNP,AT
AT,NNP,O,NNP,473-6,NN,TEA
TEA,NN,O,NNP,AT,IN,ON
ON,IN,O,NN,TEA,NNP,FOURTH
FOURTH,NNP,O,IN,ON,NNP,DAY
DAY,NNP,O,NNP,FOURTH,NNP,THIRD
THIRD,NNP,O,NNP,DAY,NN,TEST
TEST,NN,O,NNP,THIRD,.,.
.,.,O,NN,TEST,None,None
LONDON,NNP,I-LOC,None,None,CD,1996-08-25
1996-08-25,CD,O,NNP,LONDON,None,None
Pakistan,NNP,I-LOC,None,None,VBD,were
were,VBD,O,NNP,Pakistan,CD,473-6
473-6,CD,O,VBD,were,IN,at
at,IN,O,CD,473-6,NN,tea
tea,NN,O,IN,at,IN,on
on,IN,O,NN,tea,DT,the
the,DT,O,IN,on,JJ,fourth
fourth,JJ,O,DT,the,NN,day
day,NN,O,JJ,fourth,IN,of
of,IN,O,NN,day,DT,the
the,DT,O,IN,of,JJ,third
third,JJ,O,DT,the,CC,and
and,CC,O,JJ,third,JJ,final
final,JJ,O,CC,and,NN,test
test,NN,O,JJ,final,IN,at
at,IN,O,NN,test,DT,The
The,DT,I-LOC,IN,at,JJ,Oval
Oval,JJ,I-LOC,DT,The,IN,on
on,IN,O,JJ,Oval,NNP,Sunday
Sunday,NNP,O,IN,on,IN,in
in,IN,O,NNP,Sunday,NN,reply
